property_id,property_name,route_kind,discovery_source,requested_url,status,final_url,body_bytes,body_sha256,page_name_match,page_address_match,source_property_name,source_property_address,source_name_match,source_address_match,strongest_parser,raw_rows,raw_native_positive_rent_rows,waitlist_pseudo_rows,strict_real_native_pre_postprocess,strict_real_native_postprocess,parser_counts,sample_rows,error
277913,Redwood Perrysburg Oregon Road,same_origin_anchor,current_direct_published,https://rentatredwood.com/apartments/oh/perrysburg/redwood-perrysburg-oregon-road/floorplans/,200,https://rentatredwood.com/apartments/oh/perrysburg/redwood-perrysburg-oregon-road/floorplans/,281966,5d83f9e198c352f2c3d38c7b7164ec146fb380c6d64064dc18c0567a6df37ca7,True,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
289338,201 Walnut,same_origin_form,current_direct_published,https://www.201walnut.com/availableunits,200,https://www.201walnut.com/availableunits,150999,6566240abe32e21432e42114c8b0062d19c8cffe773d8ffe90765564f7be9eac,True,True,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
46915,Barberton,same_origin_form,current_direct_published,https://www.barbertonapt.com/availableunits,200,https://www.barbertonapt.com/availableunits,118466,91ba2dbaa7df80d32065f20e479390d397e8db12c076e23cf5cefc6a7a439a59,True,True,,,False,False,rentcafe_nestin_detail,4,4,0,4,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 4, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}","[{""availability_date"": """", ""bathrooms"": """", ""bedrooms"": """", ""floor_plan_name"": """", ""market_rent_high"": 815, ""market_rent_low"": 815, ""source_api_url"": ""https://www.barbertonapt.com/availableunits"", ""source_ids"": {}, ""sqft"": """", ""unit_number"": ""B107""}, {""availability_date"": """", ""bathrooms"": """", ""bedrooms"": """", ""floor_plan_name"": """", ""market_rent_high"": 1000, ""market_rent_low"": 1000, ""source_api_url"": ""https://www.barbertonapt.com/availableunits"", ""source_ids"": {}, ""sqft"": """", ""unit_number"": ""06""}, {""availability_date"": """", ""bathrooms"": """", ""bedrooms"": """", ""floor_plan_name"": """", ""market_rent_high"": 815, ""market_rent_low"": 815, ""source_api_url"": ""https://www.barbertonapt.com/availableunits"", ""source_ids"": {}, ""sqft"": """", ""unit_number"": ""C207""}]",
58390,30 Lancaster,same_origin_form,current_direct_published,https://www.live30lancaster.com/availableunits,200,https://www.live30lancaster.com/availableunits,139503,7d743e1ee8603a395cfbfacb9aab6f6e05c0fb5de47e9f027cb400b518240440,True,True,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
29566,Heatherwood I,securecafe_availableunits,archived_0731+current_direct,https://heatherwoodfl.securecafe.com/onlineleasing/heatherwood-apartments0/availableunits.aspx,200,https://heatherwoodfl.securecafeapplicant.com/onlineleasing/content3/access/heatherwood-apartments0/availableunits,2822,c1f507e841a09baee23d198385c159d82ae2032387727c56b1bfa9715bb2d970,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
27080,Easton North,securecafe_availableunits,archived_0731+current_direct,https://oxfordrealtygroup.securecafe.com/onlineleasing/easton-north/availableunits.aspx,200,https://oxfordrealtygroup.securecafe.com/onlineleasing/easton-north/availableunits.aspx,64377,0b6cba6bc2716297ff857a2deee05937defa11db991f0919b1512f534d4a1ac4,True,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
594,Harbinwood,securecafe_availableunits,archived_0731+current_direct,https://harbinwoodbyelon.securecafe.com/onlineleasing/harbinwood/availableunits.aspx,200,https://harbinwoodbyelon.securecafe.com/onlineleasing/harbinwood/availableunits.aspx,65060,d5a849703e972e48268a3726e3f95601319d53980684ae61d6b0e50b80a342a7,True,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
24337,Colonial House,securecafe_availableunits,current_direct,https://residential-eprodesse.securecafe.com/onlineleasing/colonial-house-apartments/availableunits.aspx,200,https://residential-eprodesse.securecafe.com/onlineleasing/colonial-house-apartments/availableunits.aspx,93029,5640ee2fc91bfc7fe6ffe5cb294e7f898f6ec2d3c12467e1f7b8f9458a961ee3,True,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
5782,Springfield,securecafe_availableunits,archived_0731+current_direct,https://springfieldrenton.securecafe.com/onlineleasing/springfield-apartments-5/availableunits.aspx,200,https://springfieldrenton.securecafe.com/onlineleasing/springfield-apartments-5/availableunits.aspx,101412,1fca1c02785c462e9524e15efe421da8e758d1d99cbc197a093366bb965703b1,True,True,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
17674,Hollywood Terrace,securecafe_availableunits,current_direct,https://hpgmanagement.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,404,https://hpgmanagement.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,2959,64b63d2155eb56ed85ff39e126e839f08850c725e56bdb31771482e9553dbd50,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
60303,Ironworks At Keystone,securecafe_availableunits,archived_0731+current_direct,https://ironworksindy.securecafe.com/onlineleasing/ironworks-at-keystone0/availableunits.aspx,200,https://ironworksindy.securecafeapplicant.com/onlineleasing/content3/access/ironworks-at-keystone0/availableunits,2822,f437977d37a659c48153ed9d7c1e2ec367cd7e6276a20e14267db5c4677d2700,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
72743,Della Plaza,securecafe_availableunits,archived_0731,https://brandywinecommunities.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,404,https://brandywinecommunities.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,2959,b8bd59d8a5e467752e5aae918e9ad89f8f687a2c40f53c9b04fdd9603abaae74,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
58390,30 Lancaster,securecafe_availableunits,archived_0731+current_direct,https://live30lancaster.securecafe.com/onlineleasing/new-30-lancaster/availableunits.aspx,200,https://live30lancaster.securecafe.com/onlineleasing/new-30-lancaster/availableunits.aspx,67955,0544ad260b45e9b0c6a9e30784c302194b1a87285e92493ffb4ff99733f60769,True,True,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
58390,30 Lancaster,securecafe_availableunits,archived_0731+current_direct,https://bozzuto.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,404,https://bozzuto.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,2959,8336532575f7b792def5b3681562a4ce63874d4f70dbc655eee3b3e182f45a15,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
69558,Spring Hill Apartments,securecafe_availableunits,archived_0731+current_direct,https://goldberg-realty.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,404,https://goldberg-realty.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,2959,f0a2a13afa32192f9bb0644048f7332ab95df4b2e09230fd80e0a22844a97977,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
71534,Riverwalk on the Falls I,securecafe_availableunits,archived_0731+current_direct,https://wimmercommunities.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,404,https://wimmercommunities.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,2959,5f51f8203911a0fea86d6f3c9524ec911624974538cacca38b2b55c14b028ab9,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
218786,Cooper's Landing,securecafe_availableunits,current_direct,https://landcoapartments.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,404,https://landcoapartments.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,2959,0965bbd925930b88dfefcd306d236ad5d9b1f650b2f493845e661ddcd7cf4d1c,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
72743,Della Plaza,securecafe_availableunits,archived_0731,https://listings-brandywinecommunities.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,404,https://listings-brandywinecommunities.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,2959,3235b14a180a013046b8635c08ca4f874a05700d959a7e18aa1bbf80e89939c7,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
74519,The Jamestown,securecafe_availableunits,archived_0731+current_direct,https://thejamestownapartments.securecafe.com/onlineleasing/jamestown-apartments/availableunits.aspx,200,https://thejamestownapartments.securecafe.com/onlineleasing/jamestown-apartments/availableunits.aspx,65557,17992dfbb787075003c44c603a62679bddcbfcdf2607aa6d50f4eaed986a6963,True,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
218786,Cooper's Landing,securecafe_availableunits,current_direct,https://dunbarwoodsapts.securecafe.com/onlineleasing/dunbar-woods-apartments/availableunits.aspx,200,https://dunbarwoodsapts.securecafe.com/onlineleasing/dunbar-woods-apartments/availableunits.aspx,129015,4cdfb9954ee05ba34be0db519c2c3e4c3903e32fe0ee82e3881a72ffb3bc6aba,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
218786,Cooper's Landing,securecafe_availableunits,current_direct,https://burtonslandingapts.securecafe.com/onlineleasing/burtons-landing-apartments/availableunits.aspx,200,https://burtonslandingapts.securecafe.com/onlineleasing/burtons-landing-apartments/availableunits.aspx,129516,28f352dd8614b640ae65a75e910edc4c61148e609589d790cc23f0ed8bb40f14,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
219752,Lamphouse,securecafe_availableunits,hb_exact_clean,https://203-main-llc-rentcafewebsite.securecafe.com/onlineleasing/203-main-llc/availableunits.aspx,200,https://203-main-llc-rentcafewebsite.rentcafe.com/applicant/203-main-llc/availableunits,2822,07d52721b78974864ef66cd6287bd0562a2ccff8da47529b25bfa12490930a7a,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
220907,Reserve At Bradbury Place,securecafe_availableunits,hb_exact_clean,https://keystonemanagement.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,404,https://keystonemanagement.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,2959,ff244131dae9be662760b59d3d0b14415aba52371ba43e53dcaa0273f4372c95,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
218786,Cooper's Landing,securecafe_availableunits,archived_0731+current_direct,https://cooperslandingapts.securecafe.com/onlineleasing/coopers-landing-apartments/availableunits.aspx,200,https://cooperslandingapts.securecafe.com/onlineleasing/coopers-landing-apartments/availableunits.aspx,135252,ae6e58978c96afa33c6c03571107a1d281de783e29cf5b8d101c0872b86d2594,False,True,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
223248,Royal Oaks,securecafe_availableunits,current_direct,https://metrocityapts.securecafe.com/onlineleasing/royal-oaks-and-east-gardens/availableunits.aspx,200,https://metrocityapts.securecafeapplicant.com/onlineleasing/content3/access/royal-oaks-and-east-gardens/availableunits,2822,48051111cbaa056d8c5dd05779a24b4f27b51e0b5f1e8b3665394a8831dc7cfe,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
234385,Townhomes at Spring Valley,securecafe_availableunits,current_direct,https://townhomesatspringvalley-mmgapts.securecafe.com/onlineleasing/townhomes-at-spring-valley/availableunits.aspx,200,https://townhomesatspringvalley-mmgapts.securecafeapplicant.com/onlineleasing/content3/access/townhomes-at-spring-valley/availableunits,2822,4f0ae9364547f5315f03b2af2c7b39639d336df568dfc7a3490b7d2901939bc4,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
218786,Cooper's Landing,securecafe_availableunits,current_direct,https://thecrossroadsapts.securecafe.com/onlineleasing/crossroads-apartments/availableunits.aspx,200,https://thecrossroadsapts.securecafe.com/onlineleasing/crossroads-apartments/availableunits.aspx,128997,2d6ea76b1d1b42f9823033e7a9a8802f3964754d822540b01445740f2efb4427,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
241538,Block 88,securecafe_availableunits,archived_0731+current_direct,https://block88apts.securecafe.com/onlineleasing/block-88/availableunits.aspx,200,https://block88apts.securecafe.com/onlineleasing/block-88/availableunits.aspx,69181,17339627bb381f3fffdf931feeb62db840e5ea9fa63536dd1b682b87a0f8dfc2,True,True,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
244756,Town Commons,securecafe_availableunits,current_direct,https://harvest-properties.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,404,https://harvest-properties.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,2959,224f23e5c804bb7f052fc361120b65b4e1c3e3d12a6206344e2e4c6ad7f645c4,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
277913,Redwood Perrysburg Oregon Road,securecafe_availableunits,archived_0731+current_direct,https://byredwood.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,404,https://byredwood.securecafe.com/onlineleasing/apartmentsforrent/availableunits.aspx,2959,9fa949e14862d135e281868ce95d12428c7b003635bcff390383f91b05893184,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
266766,101 Oxford,securecafe_availableunits,archived_0731+current_direct,https://101oxford.securecafe.com/onlineleasing/101-w-oxford/availableunits.aspx,200,https://101oxford.securecafe.com/onlineleasing/101-w-oxford/availableunits.aspx,99514,f1bad90beff5625fe3e7e89a0cd35f2546dc7982db5ddff581ccf87337b29458,True,True,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
220907,Reserve At Bradbury Place,securecafe_availableunits,hb_exact_clean,https://reserve-at-bradbury-place-0-rentcafewebsite.securecafe.com/onlineleasing/reserve-at-bradbury-place-0/availableunits.aspx,200,https://reserve-at-bradbury-place-0-rentcafewebsite.securecafe.com/onlineleasing/reserve-at-bradbury-place-0/availableunits.aspx,78349,e236cd2701e3cc868351edacb8ca4c0259312fe628630699555522281990fff7,True,False,,,False,False,securecafe_availableunits,21,21,0,21,21,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 21}","[{""availability_date"": """", ""bathrooms"": ""2.0"", ""bedrooms"": ""2"", ""floor_plan_name"": ""Biltmore"", ""market_rent_high"": 1525, ""market_rent_low"": 1525, ""source_api_url"": ""https://reserve-at-bradbury-place-0-rentcafewebsite.securecafe.com/onlineleasing/reserve-at-bradbury-place-0/availableunits.aspx"", ""source_ids"": {}, ""sqft"": ""1053"", ""unit_number"": ""554B7""}, {""availability_date"": """", ""bathrooms"": ""2.0"", ""bedrooms"": ""2"", ""floor_plan_name"": ""Biltmore"", ""market_rent_high"": 1525, ""market_rent_low"": 1525, ""source_api_url"": ""https://reserve-at-bradbury-place-0-rentcafewebsite.securecafe.com/onlineleasing/reserve-at-bradbury-place-0/availableunits.aspx"", ""source_ids"": {}, ""sqft"": ""1053"", ""unit_number"": ""554C2""}, {""availability_date"": """", ""bathrooms"": ""2.0"", ""bedrooms"": ""2"", ""floor_plan_name"": ""Biltmore"", ""market_rent_high"": 1525, ""market_rent_low"": 1525, ""source_api_url"": ""https://reserve-at-bradbury-place-0-rentcafewebsite.securecafe.com/onlineleasing/reserve-at-bradbury-place-0/availableunits.aspx"", ""source_ids"": {}, ""sqft"": ""1053"", ""unit_number"": ""524A2""}]",
231543,Autumn Hills,securecafe_availableunits,archived_0731+current_direct,https://autumnhills-bestrentnj.securecafe.com/onlineleasing/village-at-autumn-hills/availableunits.aspx,200,https://autumnhills-bestrentnj.securecafe.com/onlineleasing/village-at-autumn-hills/availableunits.aspx,186024,99743b443ef3064dd58f4d14b7895ce52c4047749e9da49e20e23871f86e8f58,True,True,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
262799,220 East 72nd,securecafe_availableunits,archived_0731+current_direct,https://preserveatdeercreek-living.securecafe.com/onlineleasing/palm-haven/availableunits.aspx,200,https://www.rentcafe.com/,286555,d297e788d6c3b9f6af463801407510741141882de0b17564db4c655b24727cfb,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
225886,Casa Baywood,securecafe_availableunits,archived_0731+current_direct,https://casabaywoodapts.securecafe.com/onlineleasing/casa-baywood/availableunits.aspx,520,https://casabaywoodapts.securecafe.com/onlineleasing/casa-baywood/availableunits.aspx,7420,0bd3eca5b3f8bcea57e22cbaaeb369d440e33dcddf545078006adc85808e8c67,False,False,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
277913,Redwood Perrysburg Oregon Road,securecafe_availableunits,current_direct,https://byredwood.securecafe.com/onlineleasing/redwood-perrysburg-oregon-road/availableunits.aspx,200,https://byredwood.securecafe.com/onlineleasing/redwood-perrysburg-oregon-road/availableunits.aspx,100193,d9a739a702361a898b6360caebfbf0614ca74f2d38015a54376998f76dff1eac,True,True,,,False,False,securecafe_availableunits,6,6,0,6,6,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 6}","[{""availability_date"": """", ""bathrooms"": ""2.0"", ""bedrooms"": ""2"", ""floor_plan_name"": ""Fernwood"", ""market_rent_high"": 2267, ""market_rent_low"": 1880, ""source_api_url"": ""https://byredwood.securecafe.com/onlineleasing/redwood-perrysburg-oregon-road/availableunits.aspx"", ""source_ids"": {""securecafe_floorplan_id"": ""3165581""}, ""sqft"": ""1123"", ""unit_number"": ""D30""}, {""availability_date"": """", ""bathrooms"": ""2.0"", ""bedrooms"": ""2"", ""floor_plan_name"": ""Fernwood"", ""market_rent_high"": 2250, ""market_rent_low"": 1824, ""source_api_url"": ""https://byredwood.securecafe.com/onlineleasing/redwood-perrysburg-oregon-road/availableunits.aspx"", ""source_ids"": {""securecafe_floorplan_id"": ""3165581""}, ""sqft"": ""1123"", ""unit_number"": ""G69""}, {""availability_date"": """", ""bathrooms"": ""2.0"", ""bedrooms"": ""2"", ""floor_plan_name"": ""Hazelwood"", ""market_rent_high"": 2367, ""market_rent_low"": 1983, ""source_api_url"": ""https://byredwood.securecafe.com/onlineleasing/redwood-perrysburg-oregon-road/availableunits.aspx"", ""source_ids"": {""securecafe_floorplan_id"": ""3165582""}, ""sqft"": ""1200"", ""unit_number"": ""H88""}]",
289338,201 Walnut,securecafe_availableunits,archived_0731+current_direct,https://201walnut.securecafe.com/onlineleasing/201-walnut-avenue/availableunits.aspx,200,https://201walnut.securecafe.com/onlineleasing/201-walnut-avenue/availableunits.aspx,92879,fda0255e697be941985c5fa8685705c9df698ee56392f5d5af8889ae5c3b1338,True,True,,,False,False,securecafe_availableunits,0,0,0,0,0,"{""rentcafe_hosted_table"": 0, ""rentcafe_layout_tab_applyga"": 0, ""rentcafe_nestin_detail"": 0, ""rentcafe_ysi_unitslist"": 0, ""securecafe_availableunits"": 0}",[],
218786,Cooper's Landing,securecafe_applicant_api,current_direct,https://thecrossroadsapts.securecafeapplicant.com/onlineleasing/api/floorplan/getfloorplanandavailableunits?propertyId=465143&RequestBeforeLogin=true&isPropertyList=false,200,https://thecrossroadsapts.securecafeapplicant.com/onlineleasing/api/floorplan/getfloorplanandavailableunits?propertyId=465143&RequestBeforeLogin=true&isPropertyList=false,14864,f0675a6aecac78ac3e80d158573c6e745518b8a71947e4d8965b29e2a25a69d9,False,False,Crossroads Apartments,881 44th Street SW,False,False,securecafe_applicant,3,3,3,0,0,"{""securecafe_applicant"": 3}","[{""availability_date"": ""10/21/2015"", ""bathrooms"": ""1.0"", ""bedrooms"": ""2"", ""floor_plan_name"": ""2 Bed, 1 Bath - 800 sq ft"", ""market_rent_high"": 1220, ""market_rent_low"": 1220, ""source_api_url"": ""https://thecrossroadsapts.securecafeapplicant.com/onlineleasing/api/floorplan/getfloorplanandavailableunits?propertyId=465143&RequestBeforeLogin=true&isPropertyList=false"", ""source_ids"": {""property_name"": ""Crossroads Apartments"", ""securecafe_apartment_id"": ""5816389"", ""securecafe_floorplan_id"": ""2315406""}, ""sqft"": ""800"", ""unit_number"": ""WAIT2BD""}, {""availability_date"": ""10/21/2015"", ""bathrooms"": ""1.0"", ""bedrooms"": ""1"", ""floor_plan_name"": ""1 Bed, 1 Bath - 600 sq ft"", ""market_rent_high"": 1095, ""market_rent_low"": 1095, ""source_api_url"": ""https://thecrossroadsapts.securecafeapplicant.com/onlineleasing/api/floorplan/getfloorplanandavailableunits?propertyId=465143&RequestBeforeLogin=true&isPropertyList=false"", ""source_ids"": {""property_name"": ""Crossroads Apartments"", ""securecafe_apartment_id"": ""5816387"", ""securecafe_floorplan_id"": ""2315407""}, ""sqft"": ""600"", ""unit_number"": ""WAITAPP""}, {""availability_date"": ""10/21/2015"", ""bathrooms"": ""1.0"", ""bedrooms"": ""1"", ""floor_plan_name"": ""1 Bed, 1 Bath - 600 sq ft"", ""market_rent_high"": 1095, ""market_rent_low"": 1095, ""source_api_url"": ""https://thecrossroadsapts.securecafeapplicant.com/onlineleasing/api/floorplan/getfloorplanandavailableunits?propertyId=465143&RequestBeforeLogin=true&isPropertyList=false"", ""source_ids"": {""property_name"": ""Crossroads Apartments"", ""securecafe_apartment_id"": ""5816388"", ""securecafe_floorplan_id"": ""2315407""}, ""sqft"": ""600"", ""unit_number"": ""WAIT1BD""}]",
